시설명,카테고리,시군구,위도,경도
연원마을약국,동물약국,용인시,37.30030411,127.107284
연은동물병원,동물병원,부천시,37.52855636,126.816317
연이약국,동물약국,고양시,37.70925848,126.854128
연천수레울아트홀,문예회관,연천군,38.10712455,127.079746
연합에이엠씨,동물병원,안양시,37.3951223,126.964887
연희동물병원,동물병원,수원시,37.2753544,126.975961
열린약국,동물약국,수원시,37.23735454,127.029177
열린온누리약국,동물약국,성남시,37.44284849,127.139313
열린온누리약국,동물약국,시흥시,37.36266681,126.729599
열린온누리약국,동물약국,용인시,37.32863727,127.114254
열매약국,동물약국,파주시,37.73494727,126.764568
열매약국,동물약국,수원시,37.24866785,127.057004
영남녹십자약국,동물약국,시흥시,37.34222512,126.739302
영덕하나약국,동물약국,용인시,37.26820469,127.096612
영동동물병원,동물병원,용인시,37.33151311,127.124414
영동약국,동물약국,안산시,37.30141175,126.864354
영생약국,동물약국,안성시,36.99823375,127.159611
영생약국,동물약국,화성시,37.20452293,127.013826
영양한스푼,반려동물용품,구리시,37.6374153,127.124081
영은미술관,미술관,광주시,37.41355842,127.268748
영주동물병원,동물병원,광주시,37.41406084,127.253611
영중동물병원,동물병원,포천시,37.89419734,127.196674
영진약국,동물약국,안양시,37.38602235,126.933164
영집궁시박물관,박물관,파주시,37.78492907,126.711367
영통동물병원,동물병원,수원시,37.25016873,127.07365
영통메디칼약국,동물약국,수원시,37.25206378,127.071023
영통미루약국,동물약국,수원시,37.25448413,127.075022
영통약국,동물약국,수원시,37.25177568,127.062284
영통주민약국,동물약국,수원시,37.26014439,127.075879
옆집강아지,미용,광주시,37.37008027,127.251741
예 동물병원,동물병원,고양시,37.63037445,126.869478
예람약국,동물약국,의정부시,37.75230367,127.109252
예뿌개,미용,파주시,37.72729253,126.706415
예쁘개해줄개,미용,고양시,37.63489421,126.828674
예쁘면다개,미용,남양주시,37.64483596,127.234309
예쁜강아지,반려동물용품,의왕시,37.39194877,126.980283
예쁜강아지옷자두네,반려동물용품,남양주시,37.65796357,127.289662
예쁜멍멍이,미용,성남시,37.43480759,127.140587
예쁜약국,동물약국,용인시,37.32317094,127.078027
예사랑약국,동물약국,양주시,37.81911324,127.04707
예손약국,동물약국,김포시,37.64576542,126.681381
예아리박물관,박물관,용인시,37.14132389,127.364261
예예코리아,반려동물용품,수원시,37.25944743,127.059322
예원약국,동물약국,안산시,37.34169265,126.819956
예원약국,동물약국,수원시,37.2482315,127.061618
예원통상,반려동물용품,남양주시,37.72127129,127.1365
예은약국,동물약국,용인시,37.26176708,127.139019
예인약국,동물약국,광명시,37.47845658,126.856718
예일약국,동물약국,오산시,37.19532528,127.030225
예일약국,동물약국,화성시,37.21354847,127.051667
옐로우스탑몰,반려동물용품,가평군,37.70194035,127.546805
옐로우펫,반려동물용품,수원시,37.28409748,126.98474
오구랜드,반려동물용품,수원시,37.27579602,127.024799
오구야,반려동물용품,하남시,37.56258648,127.189964
오구오구내새끼,반려동물용품,남양주시,37.61439514,127.156415
오남동물병원,동물병원,남양주시,37.70241403,127.198087
오남수온누리약국,동물약국,남양주시,37.68078879,127.20947
오남중앙약국,동물약국,남양주시,37.69746288,127.203183
오남호수공원,여행지,남양주시,37.69398731,127.225383
오늘더예쁘개,미용,양주시,37.78647852,127.089362
오늘도예쁘개,미용,수원시,37.30781949,126.990286
오늘도오래,반려동물용품,수원시,37.26178832,127.026181
오늘도이쁘개,미용,군포시,37.34371447,126.949531
오늘하루 스파펜션,펜션,가평군,37.74772764,127.351857
오대문약국,동물약국,성남시,37.4401308,127.161975
오대문약국,동물약국,부천시,37.51959711,126.805155
오도독,카페,동두천시,37.88975066,127.094196
오도독수제간식,반려동물용품,안양시,37.40527871,126.912699
오독,미용,평택시,36.97855923,126.928544
오독스,카페,안양시,37.39954203,126.923255
오독오독,반려동물용품,파주시,37.74686052,126.721555
오렌지 약국,동물약국,평택시,37.05678601,127.05385
오렌지약국,동물약국,하남시,37.5368942,127.207207
오렌지약국,동물약국,안양시,37.40175811,126.918573
오렌지약국,동물약국,수원시,37.3021367,127.009229
오렌지펫,미용,시흥시,37.377935,126.728257
오로라커피하우스,카페,이천시,37.34068975,127.462932
오마이독,반려동물용품,고양시,37.66915942,126.78188
오마이독,카페,성남시,37.40198677,127.073342
오마이로지,반려동물용품,수원시,37.29830035,127.045013
오마이샷츠,반려동물용품,여주시,37.29171905,127.636823
오마이펫,반려동물용품,안산시,37.34153485,126.805975
오멍냥수라간,반려동물용품,광명시,37.46031176,126.874282
오목천한마음약국,동물약국,수원시,37.24614367,126.966009
오몽애견미용실,미용,의정부시,37.7619244,127.04035
오바프,반려동물용품,광주시,37.41511081,127.297268
오박사약국,동물약국,안산시,37.31884138,126.834874
오블리 동물병원,동물병원,구리시,37.5909489,127.146641
오블리펜션,펜션,가평군,37.75005997,127.364253
오산동물병원,동물병원,오산시,37.14861661,127.07332
오산문화예술회관,문예회관,오산시,37.15954898,127.076857
오산반려동물테마파크,여행지,오산시,37.14126173,127.063934
오산시립미술관,미술관,오산시,37.16022175,127.077081
오산온누리약국,동물약국,오산시,37.14945125,127.073047
오산중앙약국,동물약국,오산시,37.14898266,127.073967
오성약국,동물약국,양평군,37.49223637,127.491056
오성옵티마약국 당동점,동물약국,군포시,37.34629897,126.94487
오성파트너스 포천지점,반려동물용품,포천시,37.87701379,127.185688
오신,반려동물용품,안산시,37.31062809,126.867306
오아시스 정형외과 신경외과 동물병원,동물병원,수원시,37.29261276,127.048142
오알카페,카페,고양시,37.7052759,126.794709
오암동물병원,동물병원,평택시,36.98991395,126.927458
오약국,동물약국,평택시,37.06720194,127.061845
오약국,동물약국,화성시,37.19848142,126.826036
오엘코퍼레이션,반려동물용품,남양주시,37.64970976,127.202726
오엠동물병원,동물병원,고양시,37.6645541,126.754527
오올치유치원,미용,부천시,37.50297124,126.76161
오이도,여행지,시흥시,37.34394261,126.694581
오정온누리약국,동물약국,부천시,37.52956088,126.785479
오정은혜약국,동물약국,부천시,37.52986098,126.785965
오즈동물병원,동물병원,의정부시,37.74314321,127.057464
오즈펫살롱,미용,수원시,37.30510865,127.046235
오층다나약국,동물약국,남양주시,37.72008855,127.202616
오케이약국,동물약국,김포시,37.6188618,126.717828
오케키,카페,파주시,37.72209718,126.739826
오쿠아,반려동물용품,남양주시,37.67890945,127.155755
오페라약국,동물약국,하남시,37.56135061,127.194047
오포사랑약국,동물약국,광주시,37.35852499,127.161266
오프리쉬 독파크,카페,파주시,37.88489087,126.790133
오피큐알,식당,수원시,37.28669272,127.012347
오행당 약국,동물약국,용인시,37.27258077,127.107594
오행당약국,동물약국,여주시,37.29663337,127.637266
오행당약국,동물약국,광주시,37.37167738,127.247408
옥구공원,여행지,시흥시,37.35451663,126.709916
옥길아라동물의료센터,동물병원,부천시,37.46725699,126.824001
옥정미소약국,동물약국,양주시,37.81486731,127.099269
옥정약국,동물약국,양주시,37.83144248,127.099046
옥정온누리약국,동물약국,양주시,37.82140142,127.092154
옥정제일약국,동물약국,양주시,37.81856841,127.092209
옥정중앙공원,여행지,양주시,37.82299986,127.094931
옥정튼튼약국,동물약국,양주시,37.82103312,127.092147
옥천믿음약국,동물약국,양평군,37.52097035,127.46024
옥케익,반려동물용품,성남시,37.41350814,127.130234
온 동물의료센터,동물병원,용인시,37.2998204,127.107621
온누리 목화약국,동물약국,의왕시,37.3970175,126.982192
온누리 우주약국,동물약국,안성시,36.99082506,127.138969
온누리감초약국,동물약국,안산시,37.3322675,126.813431
온누리건강나라약국,동물약국,과천시,37.42682749,126.992556
온누리공신약국,동물약국,파주시,37.83230544,126.817002
온누리길약국,동물약국,과천시,37.42827813,126.992543
온누리김원철약국,동물약국,고양시,37.61844046,126.845546
온누리다인약국,동물약국,안산시,37.29679535,126.86856
온누리동남약국,동물약국,부천시,37.47855572,126.794885
온누리동물약국,동물약국,안산시,37.336637,126.809391
온누리부부약국,동물약국,광주시,37.47071568,127.306502
온누리산소약국,동물약국,안양시,37.4020485,126.900534
온누리수정약국,동물약국,평택시,37.07928472,127.053005
온누리시민약국,동물약국,고양시,37.65598041,126.776149
온누리신도시약국,동물약국,고양시,37.64636496,126.791133
온누리열린약국,동물약국,고양시,37.68944178,126.76249
온누리우진약국,동물약국,수원시,37.26819975,127.050043
온누리원종약국,동물약국,부천시,37.51802422,126.80801
온누리이화약국,동물약국,군포시,37.34948151,126.926491
온누리정성약국,동물약국,부천시,37.4888739,126.755288
온누리중앙약국,동물약국,성남시,37.36718028,127.126749
온누리태평양약국,동물약국,김포시,37.64639789,126.629516
온누리하늘약국,동물약국,고양시,37.68139727,126.781326
온누리희망약국,동물약국,광명시,37.43612582,126.879703
온니캣,미용,평택시,37.05703474,127.056684
온담동물의료센터,동물병원,안산시,37.32440837,126.801109
온동물의료센터,반려동물용품,용인시,37.2998204,127.107621
온리멍,반려동물용품,가평군,37.83249884,127.512147
온빛동물병원,동물병원,광명시,37.43398568,126.87965
온수골 온누리약국,동물약국,수원시,37.25094306,127.035003
온유동물병원,동물병원,부천시,37.5021724,126.780527
온유동물병원,동물병원,수원시,37.28821915,127.057374
온유약국,동물약국,김포시,37.64299915,126.62363
온유약국,동물약국,평택시,36.99105521,127.089269
온정약국,동물약국,수원시,37.24155652,127.025451
올대디 애견카페,카페,부천시,37.49995794,126.7776
올댓독애견미용샵,미용,고양시,37.71500513,126.851435
올데이해피,반려동물용품,수원시,37.27515288,126.954829
올라펫살롱,미용,광주시,37.37089191,127.300735
올리브동물병원,동물병원,고양시,37.6501177,126.780207
올리브약국,동물약국,고양시,37.6500854,126.883815
올리브약국,동물약국,남양주시,37.65636822,127.254916
올리브약국,동물약국,하남시,37.48769598,127.15811
올리브펫,반려동물용품,성남시,37.40877757,127.134298
올리비아애견미용,미용,남양주시,37.65209134,127.115369
올리스24 남양주별내점,반려동물용품,남양주시,37.6518833,127.128118
올리스24 의정부민락점,미용,의정부시,37.74470335,127.096915
올리스24 화성향남점,미용,화성시,37.10563301,126.898755
올림픽공원,여행지,수원시,37.26147429,127.028578
올블링펫부티끄애견용품,반려동물용품,광주시,37.43539776,127.219494
올펫,반려동물용품,광주시,37.41377234,127.19772
올펫나라,반려동물용품,안산시,37.32623769,126.788766
올펫살롱,미용,성남시,37.46816796,127.137208
옳지,미용,남양주시,37.66601466,127.116465
옵티마 건강을 그리는 약국,동물약국,남양주시,37.63639464,127.2159
